data,hora,Casa,resultado,visitante,Jornada,link,numero,evento,numero2,evento2,nome,nome2
2022-09-05,19:00,Boavista,1-0,Paços de Ferreira,J5,1-0,,,8,Entrou 87/,,Abbas Ibrahim
2022-09-05,19:00,Boavista,1-0,Paços de Ferreira,J5,1-0,,,14,Entrou 65/,,Bastien Toma
2022-09-05,19:00,Boavista,1-0,Paços de Ferreira,J5,1-0,,,11,Entrou 70/,,Kayky
2022-09-05,19:00,Boavista,1-0,Paços de Ferreira,J5,1-0,,,13,Entrou 70/,,Arthur Sales
2022-09-05,19:00,Boavista,1-0,Paços de Ferreira,J5,1-0,,,41,,,Mauro Couto
2022-09-05,19:00,Boavista,1-0,Paços de Ferreira,J5,1-0,,,,,,César Peixoto
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,32,,,,Kosuke Nakamura,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,18,,,,Fahd Moufi,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,22,Assistencia 65  /Amarelo 38 /,,,Filipe Relvas,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,44,Golo 65  /Amarelo 14 /,,,Pedrão,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,14,Amarelo 47 /,,,Moustapha Seck,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,6,,,,Henrique Jocú,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,21,Saiu 32/,,,Pedro Sá,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,27,Saiu 55/,,,Gustavo Klismahn,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,20,Saiu 80/,,,Luquinha,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,35,Saiu 80/,,,Bryan Róchez,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,93,Amarelo 31 /,,,Welinton Júnior,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,1,,,,Berke Ozer,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,3,Entrou 80/,,,Zié Ouattara,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,78,,,,Vinícius Szeuczuk,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,19,,,,Gonçalo Costa,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,8,Entrou 80/,,,Ewerton,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,38,Entrou 55/,,,Paulo Estrela,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,30,,,,Kim Yong-hak,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,17,,,,Ricardo Matos,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,70,Entrou 32/Amarelo 61 /,,,Rui Gomes,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,,,Paulo Sérgio,
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,31,,,Luiz Júnior
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,22,,,De La Fuente
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,4,,,Enea Mihaj
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,15,,,Riccieli
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,5,Saiu 83/,,Rúben Lima
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,28,Amarelo 48 /Saiu 83/,,Zaydou Youssouf
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,97,Amarelo 50 /,,Santi Colombatto
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,7,,,Ivo Rodrigues
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,11,Saiu 72/,,Pedro Brazão
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,14,Saiu 65/,,Junior Kadile
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,9,Saiu 72/,,Álex Millán
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,13,,,Dalberson Ferreira
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,6,,,Alexandre Penetra
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,74,Entrou 65/,,Francisco Moura
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,8,Entrou 83/,,André Simões
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,25,,,Pelé
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,20,,,Gustavo Sá
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,17,Entrou 72/,,Rui Fonte
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,29,Entrou 72/,,Jhonder Cádiz
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,95,Entrou 83/,,Théo Fonseca
2022-09-04,20:30,Portimonense,1-0,FC Famalicão,J5,1-0,,,,,,Rui Pedro Silva
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,99,,,,Marco Pereira,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,95,Saiu 86/,,,Pierre Sagna,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,4,Amarelo 76 /,,,Kennedy Boateng,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,16,,,,Paulo Henrique (C),
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,43,Amarelo 39 /,,,Paulo Eduardo,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,3,Saiu 46/,,,Xavi Quintillà,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,20,Assistencia 60  /Saiu 72/,,,Adriano Firmino,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,80,,,,Victor Bobsin,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,49,,,,Gabriel Silva,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,39,Golo 60  /Saiu 72/,,,Matheus Babi,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,37,Saiu 46/,,,Rildo,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,1,,,,Ricardo Fernandes,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,17,Entrou 86/,,,Cristian Tassano,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,32,,,,MT,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,8,Entrou 72/Amarelo 90+1 /,,,Anderson Carvalho,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,10,Entrou 46/,,,Ricardinho,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,35,,,,Pedro Bicalho,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,21,,,,Andrezinho,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,9,Entrou 72/,,,Kyosuke Tagawa,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,7,Entrou 46/Golo 51  (g.p.)/,,,Allano,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,,,Mário Silva,
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,1,,,Miguel Silva
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,2,,,Cláudio Winck
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,4,Saiu 14/,,Matheus Costa
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,94,,,Vitor Costa
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,66,,,Léo Andrade
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,23,Golo 36  /Saiu 67/,,Bruno Xadas
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,8,Saiu 67/,,Joel Soñora
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,16,Amarelo 15 /Saiu 67/,,Diogo Mendes
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,7,Vermelho 53  /,,André Vidigal
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,9,Saiu 9/,,Pablo Moreno
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,95,MissPenalty 42  /,,Joel Tagueu (C)
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,80,,,Bruno Miguel
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,3,Entrou 14/Assistencia 36  /Amarelo 58 /,,Moises Mosquera
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,45,,,Fábio China
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,6,Entrou 67/Amarelo 90+9 /,,Rafael Brito
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,21,,,João Afonso
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,34,Entrou 67/,,Lucho Vega
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,12,Entrou 9/Amarelo 54 /,,Edgar Costa
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,17,Entrou 67/,,Antonio Zarzana
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,11,,,Jesús Ramírez
2022-09-04,18:00,Santa Clara,2-1,Marítimo,J5,2-1,,,,,,Vasco Seabra
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,33,,,,Ricardo Batista,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,3,,,,João Nunes,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,13,Amarelo 90+1 /,,,Vasco Fernandes,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,19,Saiu 78/,,,Nermin Zolotic,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,42,,,,Lucas Soares,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,8,Saiu 70/,,,Ângelo Neto,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,27,Saiu 61/,,,Afonso Taira,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,5,,,,Leonardo Lelo,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,14,Saiu 78/,,,Takahiro Kunimoto,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,11,Saiu 70/,,,Rafael Martins,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,7,,,,Saviour Godwin,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,68,,,,Lucas Paes,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,2,,,,Eduardo Fereira,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,4,,,,Léo Bolgado,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,15,Entrou 78/,,,Fernando Varela,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,17,Entrou 61/Amarelo 64 /,,,Romário Baró,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,88,Entrou 70/,,,Yan Eteki,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,70,,,,Anderson Cordeiro,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,99,Entrou 70/,,,Clayton Silva,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,23,Entrou 78/,,,Léo Natel,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,,,Filipe Martins,
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,1,,,Emilijus Zubas
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,28,Saiu 86/,,Tiago Esgaio
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,3,,,Jerome Opoku
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,13,,,João Basso
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,6,,,Mateus Quaresma
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,23,Saiu 87/,,Ismaila Soro
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,5,,,David Simão
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,10,Saiu 70/,,Alan Ruiz
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,7,,,André Bukia
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,19,Saiu 61/,,Rafa Mújica
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,8,Saiu 70/,,Arsénio Nunes
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,12,,,de Arruabarrena
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,21,Entrou 87/,,Bogdan Milovanov
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,64,,,Rafael Fernandes
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,14,,,Uri Busquets
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,20,,,Pedro Moreira
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,2,Entrou 70/,,Morlaye Sylla
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,17,Entrou 86/,,Yaw Moses
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,43,Entrou 70/,,Vitinho Moura
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,11,Entrou 61/,,Antony Alves
2022-09-04,15:30,Casa Pia AC,0-0,FC Arouca,J5,0-0,,,,,,Armando Evangelista
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,42,,,,Andrew Silva,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,5,Saiu 46/,,,Emma Hackman,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,3,,,,Lucas Cunha,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,26,,,,Rúben Fernandes,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,19,,,,Adrián Marín,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,8,Saiu 46/,,,Giorgi Aburjania,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,21,Amarelo 71 /Saiu 84/,,,Vitor Carvalho,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,7,Saiu 46/,,,Bilel Aouacheria,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,10,,,,Kanya Fujimoto,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,20,Saiu 46/,,,Juan Manuel Boselli,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,9,,,,Fran Navarro,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,12,,,,Brian Araújo,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,78,Entrou 46/,,,Danilo Veiga,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,72,Entrou 46/,,,Tomás Araújo,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,55,,,,Henrique Gomes,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,18,,,,Mizuki Arai,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,57,Entrou 84/,,,Matheus Bueno,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,25,Entrou 46/,,,Pedro Tiba,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,93,,,,Élder Santana,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,17,Entrou 46/,,,Kevin Medina,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,,,Ivo Vieira,
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,99,,,Diogo Costa
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,11,Saiu 82/,,Pepê
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,3,,,Pepe
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,4,,,David Carmo
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,22,,,Wendell
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,25,Saiu 90/,,Otávio
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,8,,,Matheus Uribe
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,46,Assistencia 41  44  /,,Stephen Eustaquio
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,13,Golo 44  /Saiu 82/,,Wenderson Galeno
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,9,Golo 41  /Saiu 76/,,Mehdi Taremi
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,29,Saiu 76/,,Toni Martínez
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,14,,,Cláudio Ramos
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,23,Entrou 82/,,João Mário
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,5,,,Iván Marcano
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,20,,,André Franco
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,28,,,Bruno Costa
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,70,Entrou 82/,,Gonçalo Borges
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,19,Entrou 90/,,Danny Namaso
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,30,Entrou 76/,,Evanilson
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,7,Entrou 76/,,Gabriel Veron
2022-09-03,20:30,Gil Vicente,0-2,FC Porto,J5,0-2,,,,,,Sérgio Conceição
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,1,,,,Matheus Magalhães,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,70,Amarelo 90+1 /,,,Fabiano Souza,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,3,Golo 90+8  /,,,Vítor Tormena,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,4,,,,Sikou Niakaté,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,6,,,,Nuno Sequeira,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,45,Saiu 59/,,,Iuri Medeiros,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,8,Amarelo 45+1 /Saiu 59/,,,Al Musrati,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,10,Saiu 76/,,,André Horta,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,21,Assistencia 90+8  /MissPenalty 57  /,,,Ricardo Horta (C),
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,23,,,,Simon Banza,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,99,Saiu 86/,,,Vitinha,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,12,,,,Tiago Sá,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,76,,,,Dinis Pinto,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,15,,,,Paulo Oliveira,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,29,,,,Gorby Baptiste,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,88,Entrou 59/,,,André Castro,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,18,Entrou 86/,,,Diego Lainez,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,9,Entrou 76/,,,Abel Ruiz,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,7,,,,Rodrigo Gomes,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,14,Entrou 59/,,,Álvaro Djaló,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,,,Artur Jorge,
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,14,Amarelo 59 /,,Bruno Varela (C)
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,72,Amarelo 18 /Saiu 31/,,Afonso Freitas
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,13,Amarelo 2 /,,André Amaro
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,44,Amarelo 23 /Saiu 46/,,Jorge Fernandes
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,25,,,Ryoya Ogawa
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,22,,,Ibrahima Bamba
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,10,Saiu 77/,,Tiago Silva
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,21,Saiu 72/,,André André
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,7,Amarelo 90+1 /,,Rúben Lameiras
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,33,Saiu 72/,,Anderson Oliveira
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,20,,,Nélson da Luz
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,63,,,Celton Biai
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,83,Entrou 46/,,Mamadou Tounkara
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,5,,,Hélder Sá
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,23,Entrou 77/,,Matheus Índio
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,80,Entrou 72/Amarelo 90+2 /,,Dani Silva
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,28,Entrou 31/,,Zé Carlos
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,9,Entrou 72/Amarelo 90+6 /,,Alisson Safira
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,11,,,Jota Silva
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,90,,,Mikey Johnston
2022-09-03,15:30,SC Braga,1-0,Vitória SC,J5,1-0,,,,Amarelo 23/Vermelho 62/,,Moreno
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,99,,,,Daniel Figueira,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,62,,,,Tiago Santos,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,3,Amarelo 74 /,,,Bernardo Vital,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,23,Amarelo 81 /,,,Pedro Álvaro,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,31,,,,Joãozinho,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,25,Amarelo 69 /Saiu 77/,,,Mor Ndiaye,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,32,,,,Loreintz Rosier,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,10,Saiu 68/,,,Francisco Geraldes,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,21,Amarelo 84 /,,,Tiago Gouveia,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,50,Saiu 39/,,,João Carlos,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,7,Saiu 68/,,,Rodrigo Martins,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,13,,,,Pedro Silva,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,22,,,,Shaquil Delos,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,34,,,,Edson Mexer,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,78,,,,Tiago Araújo,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,20,Entrou 68/,,,João Carvalho,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,95,Entrou 77/Amarelo 90+3 /,,,James Léa-Siliki,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,8,,,,Serginho,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,29,Entrou 39/,,,Gilson Benchimol,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,79,Entrou 68/,,,Erison Danilo,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,,,Nélson Veríssimo,
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,1,Amarelo 66 /,,Antonio Adán
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,3,Golo 13  /Saiu 77/,,Jeremiah St. Juste
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,4,Amarelo 83 /,,Sebastián Coates
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,2,,,Matheus Reis
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,24,Amarelo 86 /Saiu 89/,,Pedro Porro
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,5,,,Hidemasa Morita
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,15,Amarelo 88 /Saiu 89/,,Manuel Ugarte
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,11,,,Nuno Santos
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,17,,,Francisco Trincão
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,10,Golo 21  /Amarelo 57 /Saiu 57/,,Marcus Edwards
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,28,Assistencia 13  21  /Saiu 89/,,Pedro Gonçalves
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,12,,,Franco Israel
2022-09-02,21:15,Estoril Praia,0-2,Sporting,J5,0-2,,,47,Entrou 89/,,Ricardo Esgaio
